EP ID,SMILES,Es-Ea (eV),LUMO_sol (eV),HOMO_sol (eV),Dielectric constant of solvents,binary_features,cluster,PC1,PC2,PC3
ep-487154,CCC(=O)COCOC,0.8701228965898702,0.540145893,-7.382991622,3.9724,"[1, 0, 0, 0, 0]",0,-0.7824170694184779,-1.2325609507256219,-0.17520736722062596
ep-487162,COC(=O)OCC(C)C,1.0545537148221604,-0.099321537,-7.391155036,2.2346,"[1, 1, 0, 0, 0]",0,-0.4781021646878929,0.03507312292829279,0.5663369155673063
ep-487165,CCCCOC(=O)OC,1.137766125337189,-0.068300564,-7.380270484,1.3921,"[1, 1, 0, 0, 0]",0,-0.46245736389213726,0.007478143578243897,0.8436903431681785
ep-487172,CCOCOC(=O)CC,0.9885419114674556,0.203269009,-7.381358939,2.1632,"[1, 1, 0, 0, 0]",0,-0.5805138592633706,0.08065695543686087,0.36595915625756953
ep-487193,CCCOCOC(C)=O,0.8658132705800816,0.107757065,-7.482585272,2.9982,"[1, 1, 0, 0, 0]",0,-0.47512407600531803,0.08082388802137243,-0.07934234838436649
ep-5018,CCOC(=O)C=O,1.0539303546118346,-0.421504276,-7.953886374,4.0086,"[1, 1, 0, 0, 0]",0,0.6105401103317778,-0.17747684917997986,0.11429062094081092
ep-5049,COCOC(C)=O,1.008715862362893,0.145308769,-7.497551531,7.4201,"[1, 1, 0, 0, 0]",0,-0.07256857031069894,0.09136035019463279,0.09839664399224818
ep-508,CCC(C)OC,2.061357100210417,8.202870501,-7.739188586,1.4419,"[1, 1, 0, 0, 0]",0,0.6100757362777495,0.2649818051213932,2.4623156720490744
ep-5279,CCOC(=O)OC,1.102803270421941,-0.187214294,-7.400679019,1.5168,"[1, 1, 0, 0, 0]",0,-0.44806293469025843,0.002018159503745348,0.735946951200123
ep-549,CCOC(C)C,1.0326199931912248,8.371853171,-7.700004199,1.527,"[1, 1, 0, 0, 0]",0,-0.4722994014367683,0.5881906303892052,-0.4058085060770658
ep-5606,COC(OC)OC,0.7319422889822689,7.918783694,-8.203686842,4.2862,"[1, 1, 0, 0, 0]",0,0.2798588345679269,0.48506390644551023,-1.690770875363506
ep-597285,CCC(C)CCC(C)OC,0.9224898476154986,8.241782774,-7.64422087,6.3477,"[1, 1, 0, 0, 0]",0,-0.40994879615391416,0.6889774897616963,-0.8905130429610663
ep-598874,COC(C)CCCC(C)C,0.906107155866419,8.12831132,-7.658642901,8.1853,"[1, 1, 0, 0, 0]",0,-0.29563768312208677,0.7017724970763014,-1.023214573417939
ep-599150,CCCCCC(CC)OC,0.9123734597589808,8.1791966,-7.637418025,7.4268,"[1, 1, 0, 0, 0]",0,-0.37001284300590404,0.702622661170913,-0.9594695082564829
ep-603042,CCC(C(C)C)C(C)OC,0.914184585006536,8.10327685,-7.651567942,5.3856,"[1, 1, 0, 0, 0]",0,-0.4495542790302466,0.6659202209684965,-0.8616939325875675
ep-607990,COC(C)(OC)C(C)(C)C,0.9853358751095244,8.062187666,-7.820822726,2.9765,"[1, 1, 0, 0, 0]",0,-0.21387665741389794,0.55006703786802,-0.6643859705814102
ep-608193,CCC(C)(CC)C(C)OC,0.9405785545958938,8.120147906,-7.582723151,4.9195,"[1, 1, 0, 0, 0]",0,-0.5690893021606672,0.6795709564616076,-0.71912406197501
ep-608200,CCCC(C)(C)C(C)OC,0.8639733256087057,8.211306029,-7.620819083,6.1593,"[1, 1, 0, 0, 0]",0,-0.5164236436995213,0.7096912147312532,-1.0262741706792884
ep-608237,COC(C(C)C)C(C)(C)C,0.8720109524822841,8.09538555,-7.619458514,3.8384,"[1, 1, 0, 0, 0]",0,-0.6296103185131209,0.6703858869066261,-0.8836075336938755
ep-608243,CCOC(CC)C(C)(C)C,0.8635238727123032,8.393350161,-7.590886565,8.2726,"[1, 1, 0, 0, 0]",0,-0.4649118413751949,0.7611389077409784,-1.1216889408373565
ep-614193,CCCCOC(C)(C)CC,0.8387471117529011,8.116338313,-7.524218684,5.9717,"[1, 1, 0, 0, 0]",0,-0.7135235566489555,0.7429643922880594,-1.0121215162497639
ep-614195,CCC(C)COC(C)CC,0.926443523215628,8.46491609,-7.600410548,4.4484,"[1, 1, 0, 0, 0]",0,-0.5968262725573035,0.6985692023610809,-0.7784861564979755
ep-614210,CCCCOC(CC)CC,0.8650429702989104,8.273620089,-7.528844618,6.701,"[1, 1, 0, 0, 0]",0,-0.6490962266184515,0.755073494572673,-0.9896704815652163
ep-614224,CCCOC(C)C(C)CC,0.9044689893439256,8.466820887,-7.584627947,6.7157,"[1, 1, 0, 0, 0]",0,-0.5236063951989881,0.7385509752758272,-0.9357964753616985
ep-614265,CCCCOCC(C)(C)C,0.9473826830027096,8.612945998,-7.634424773,7.1965,"[1, 0, 0, 0, 0]",0,-0.5447053211442693,-0.6700053198064964,-0.9805938335961741
ep-614307,CCCCCOCCCC,0.9365208722574664,8.519610964,-7.650751601,5.3405,"[1, 0, 0, 0, 0]",0,-0.6219572813041072,-0.7030071557071625,-0.9270106410677517
ep-625703,CCC(OC)(OC)C(C)C,0.9203449380068698,8.048581976,-7.814564108,5.2986,"[1, 1, 0, 0, 0]",0,-0.16254571909947133,0.5982595913589933,-0.949924088059541
ep-625718,CCC(C)OC(C)C(C)C,0.8547313440414859,8.469542025,-7.510068766,6.1997,"[1, 1, 0, 0, 0]",0,-0.7296739752979019,0.7743706966259674,-0.9985734663886335
ep-625724,CCCOC(C)C(C)(C)C,0.8433929447129189,8.288858462,-7.532109984,7.8915,"[1, 1, 0, 0, 0]",0,-0.6013338212900817,0.7757969454822125,-1.1098703241851036
ep-625750,CC(C)COC(C)C(C)C,0.8878601766146788,8.42409902,-7.585716403,3.488,"[1, 1, 0, 0, 0]",0,-0.7096938629680247,0.7001036828636731,-0.8273668565212716
ep-625874,CC(C)(C)COC(C)(C)C,0.9021737079853168,8.127222865,-7.523130229,5.5166,"[1, 1, 0, 0, 0]",0,-0.6783052080712202,0.7205299208399968,-0.8134804148762805
ep-625885,CCC(C)(C)COC(C)C,0.9300889074094592,8.446140238,-7.595512499,6.047,"[1, 1, 0, 0, 0]",0,-0.5144994853526044,0.7173804019602431,-0.8385134432521996
ep-625889,CCC(C)OCC(C)(C)C,0.9337806717329136,8.40260203,-7.586804858,6.8592,"[1, 1, 0, 0, 0]",0,-0.47976307098788856,0.7260307378170627,-0.8565868873336919
ep-625902,CCC(CC)COC(C)C,0.8044842982379956,8.428997069,-7.582723151,6.0207,"[1, 1, 0, 0, 0]",0,-0.6604155473662718,0.7563782610213122,-1.1781162731604684
ep-625907,CCCC(C)COC(C)C,0.9118196189200752,8.405051054,-7.620274855,5.843,"[1, 1, 0, 0, 0]",0,-0.498214561679138,0.7076719049605249,-0.8938300083884034
ep-625927,CCC(CC)OCC(C)C,0.88208161724904,8.271987406,-7.550613722,8.0212,"[1, 1, 0, 0, 0]",0,-0.5233496949349231,0.7581106011384212,-1.0192976673928138
ep-627794,CCCC(CC)(CC)OC,0.8962123752858393,7.912525076,-7.534559008,3.5457,"[1, 1, 0, 0, 0]",0,-0.7587021234800896,0.6769408287646607,-0.7269243567520457
ep-627852,CCC(C)(CC(C)C)OC,0.9127765814006186,7.963954585,-7.574559737,4.1376,"[1, 1, 0, 0, 0]",0,-0.6440251316316199,0.6686496747798389,-0.74092450709172
ep-627871,CCCCC(C)(CC)OC,0.9286178352043162,7.928579791,-7.55687234,3.9341,"[1, 1, 0, 0, 0]",0,-0.6681563952090978,0.6654012132716173,-0.6716030900444494
ep-628022,CCCC(CC(C)C)OC,0.9030823596577712,8.166135138,-7.627349814,6.8726,"[1, 1, 0, 0, 0]",0,-0.42574773247893,0.701217136585986,-0.9511807202263536
ep-628050,CCCCC(CCC)OC,0.925430885764706,8.176475462,-7.637145911,5.3125,"[1, 1, 0, 0, 0]",0,-0.47152622147408796,0.6729552612349883,-0.8229777424358518
ep-636604,COC(C)(CC(C)C)OC,0.8497538279001307,7.939192229,-7.828441912,1.8344,"[1, 1, 0, 0, 0]",0,-0.38849173040197865,0.5623433993193492,-0.9845697506439515
ep-645882,CCC(CC)(OC)C(C)C,0.8818519178216075,8.081235632,-7.514422587,3.2905,"[1, 1, 0, 0, 0]",0,-0.8308325676872667,0.6987537754104697,-0.7554470510295123
ep-646049,CCC(OC)C(C)C(C)C,0.903283933017306,8.236340498,-7.588709654,4.6515,"[1, 1, 0, 0, 0]",0,-0.6162099872234658,0.6939353228386367,-0.8249840548190818
ep-646050,CCC(CC)C(CC)OC,0.8931433869828861,8.177291804,-7.612383555,7.5728,"[1, 1, 0, 0, 0]",0,-0.4243149777828271,0.7190488935210584,-1.0024128380846948
ep-646053,CCCC(OC)C(C)CC,0.8725524734208145,8.195251315,-7.602043231,7.735,"[1, 1, 0, 0, 0]",0,-0.45470317087652823,0.7321786913456352,-1.0619309817194875
ep-646055,CCCC(C)C(CC)OC,0.8828337675533289,8.067902056,-7.603948027,3.9819,"[1, 1, 0, 0, 0]",0,-0.6366192058230444,0.6726263117705644,-0.8468630543067079
ep-646157,COC(CC(C)C)C(C)C,0.8914443773969339,8.094024981,-7.602859572,6.8364,"[1, 1, 0, 0, 0]",0,-0.4775842625042741,0.7074910192502816,-0.9586637553284771
ep-646159,CCCCC(OC)C(C)C,0.8926495872140574,8.181917738,-7.613199896,5.5088,"[1, 1, 0, 0, 0]",0,-0.5349362011806159,0.6940489946996198,-0.9075821433056903
ep-646529,CCCC(C)(CC)OCC,0.8419798154159412,8.070623194,-7.511429335,6.3884,"[1, 1, 0, 0, 0]",0,-0.7075203880476583,0.748259530865454,-1.0098090312472403
ep-651255,CCCOCOCC(C)C,0.5995367892550978,8.026540759,-7.96504304,2.0549,"[1, 0, 0, 0, 0]",0,-0.5575462727850002,-0.8024199392164528,-1.892707274416305
ep-653736,CC(C)CCOC(C)(C)C,0.8612448140020099,8.016744662,-7.522586001,6.6171,"[1, 1, 0, 0, 0]",0,-0.6539468806156785,0.7371378335729993,-0.9698911497707153
ep-653739,CCCCCOC(C)(C)C,0.8678347652467604,8.008853362,-7.50816397,6.1274,"[1, 1, 0, 0, 0]",0,-0.6984534121824951,0.7340026704975116,-0.9176169936776973
ep-657299,CCCOC(C)(CC)OC,1.0652040017588964,8.052935797,-7.887490607,1.377,"[1, 1, 0, 0, 0]",0,-0.10563047076659832,0.48220887880239693,-0.4116445603062108
ep-657305,CCC(C)OC(CC)OC,0.5986397221317639,8.12042002,-7.840687033,5.5736,"[1, 1, 0, 0, 0]",0,-0.4221436491891358,0.6896220886131115,-1.8870667046210596
ep-657450,CCCC(C)(OC)OCC,0.198112485758902,7.949260439,-7.763406714,1.5305,"[1, 1, 0, 0, 0]",0,-1.157750133550597,0.7699645128132919,-2.747984314636266
ep-657452,CCOC(C)(CC)OCC,0.4256629037025807,7.92068849,-7.78245468,1.5073,"[1, 1, 0, 0, 0]",0,-0.9010609522236628,0.6952622475980481,-2.121399302529654
ep-657455,CCCC(OC)OC(C)C,0.6759500834072614,8.113889288,-7.905722231,2.0326,"[1, 1, 0, 0, 0]",0,-0.4240795552265413,0.5996087479418117,-1.5491544057217868
ep-657486,CCCC(OCC)OCC,0.6366498791096538,8.148447741,-7.829530367,6.557,"[1, 1, 0, 0, 0]",0,-0.3527114853050459,0.6971173209392579,-1.8216531566460261
ep-657896,CCOC(C)(C)OC(C)C,1.0013276988995343,8.182461966,-7.686942736,1.8265,"[1, 1, 0, 0, 0]",0,-0.49900005872064385,0.5906650487949549,-0.4820020692931565
ep-657966,CCCOC(C)(C)OCC,1.063144453560626,8.242327002,-7.855653292,1.4507,"[1, 1, 0, 0, 0]",0,-0.16938893444057676,0.51049936503944,-0.41482576184319403
ep-657976,CCCOC(C)OCOC,0.6792646166128669,7.972390112,-8.099739371,6.2237,"[1, 1, 0, 0, 0]",0,0.14942409695898434,0.566620214266393,-1.8610615934784727
ep-661336,CCCC(C)C(C)(C)OC,0.8706427739605873,7.906266459,-7.548708926,5.1354,"[1, 1, 0, 0, 0]",0,-0.6731953289513032,0.6979188730434421,-0.8826650991250696
ep-661341,COC(C)C(C)CC(C)C,0.9192632418938737,8.254300009,-7.654833308,5.0958,"[1, 1, 0, 0, 0]",0,-0.46291431873097477,0.6716636779244477,-0.8491065147911718
ep-661354,CCCC(CC)C(C)OC,0.9196441906346824,8.285320982,-7.626805586,4.867,"[1, 1, 0, 0, 0]",0,-0.525196306352556,0.6816195704961664,-0.8202866527228625
ep-661836,CCC(CC)C(C)(C)OC,0.8971722132087459,7.913341418,-7.532382098,4.1093,"[1, 1, 0, 0, 0]",0,-0.7311893991162596,0.6844212647255591,-0.749320692422268
ep-661839,CCOC(C)C(CC)CC,0.8299358125124843,8.217292532,-7.535919577,5.0423,"[1, 1, 0, 0, 0]",0,-0.757599943968205,0.7377781494724731,-1.0098775148009898
ep-662150,CCC(C)(C)CC(C)OC,0.9115227583644352,8.122869044,-7.647214121,7.9685,"[1, 1, 0, 0, 0]",0,-0.32152729788376355,0.7013882399715001,-0.9893824233538984
ep-662184,COC(C)(C)CC(C)(C)C,0.8993050815970387,7.926130766,-7.54898104,3.8902,"[1, 1, 0, 0, 0]",0,-0.7128391878015277,0.6759853883762442,-0.7457732721966824
ep-662210,CCC(CC(C)(C)C)OC,0.8807127919433198,8.108174899,-7.628982497,6.7925,"[1, 1, 0, 0, 0]",0,-0.44597446646931493,0.7014462718962556,-1.0061362196107297
ep-662287,CCC(CC)CC(C)OC,0.8941513234940548,8.168312048,-7.648302577,8.1242,"[1, 1, 0, 0, 0]",0,-0.33081483594256567,0.7114492215220103,-1.0499623667417204
ep-662320,CCCC(C)CC(C)OC,0.8383736088464322,8.218380988,-7.596600955,7.2398,"[1, 1, 0, 0, 0]",0,-0.5256697365255092,0.7397581329750977,-1.1323749676138277
ep-662381,CCC(C)CC(CC)OC,0.8878418761391922,8.086405795,-7.597961524,7.4918,"[1, 1, 0, 0, 0]",0,-0.45384928391463764,0.7177402933680879,-0.9955099253536304
ep-662639,CCCCOCOCCC,0.6442456950590052,7.980281413,-7.928579791,6.3469,"[1, 0, 0, 0, 0]",0,-0.3428899745728108,-0.7529207162989169,-1.9402216078935903
ep-663913,CC(C)OCCC(C)(C)C,0.8733082631111899,8.420289427,-7.622723879,7.7561,"[1, 1, 0, 0, 0]",0,-0.4294518692541515,0.7423452020276704,-1.0946365748043858
ep-663914,CCCOCCC(C)(C)C,0.9413006952215932,8.540835841,-7.642316073,5.5981,"[1, 0, 0, 0, 0]",0,-0.6191798435182699,-0.6964181367041845,-0.9216819093179093
ep-663918,CCOC(C)CC(C)CC,0.8689439894386242,8.32668228,-7.576464533,6.0097,"[1, 1, 0, 0, 0]",0,-0.6029200422396498,0.7320356462076975,-0.9841485986407015
ep-663923,CCCOCCC(C)CC,0.932885227689292,8.531583971,-7.648030463,5.9815,"[1, 0, 0, 0, 0]",0,-0.5963438526074981,-0.6921824795436718,-0.9664802806928191
ep-664259,CCCCC(C)OC(C)C,0.839412732852094,8.434711459,-7.513606246,7.7982,"[1, 1, 0, 0, 0]",0,-0.6504474795180683,0.7942034540275439,-1.1161665682101387
ep-664262,CCCCCCOC(C)C,0.8794575434059434,8.307906428,-7.577552989,8.3891,"[1, 1, 0, 0, 0]",0,-0.4613701113776436,0.7561944766781683,-1.0659270969275318
ep-664273,CCCCCCOCCC,0.9099134814339748,8.496481291,-7.649663146,8.4922,"[1, 0, 0, 0, 0]",0,-0.47872828736564116,-0.6583359483937773,-1.1470683307219902
ep-664298,CCCCC(C)OCCC,0.8823545151409659,8.295389193,-7.551430064,8.4446,"[1, 1, 0, 0, 0]",0,-0.5001342212015962,0.7647510102030044,-1.0410521100959904
ep-666730,CCOC(C)(C)CC(C)C,0.8559474818701314,7.937559546,-7.520953318,5.1221,"[1, 1, 0, 0, 0]",0,-0.7381968270715501,0.7147391400468123,-0.9063696643557565
ep-666732,CCCCC(C)(C)OCC,0.8642074267446973,8.116338313,-7.530749415,6.0959,"[1, 1, 0, 0, 0]",0,-0.6705149635133573,0.734774063875212,-0.9513422328139197
ep-666741,CCOC(CC)CC(C)C,0.8864356111904623,8.422194224,-7.608573962,5.4436,"[1, 1, 0, 0, 0]",0,-0.5659033875150316,0.7157553611783541,-0.9392868354377528
ep-666790,CCC(C)CC(OC)OC,0.8892458262506211,8.019737914,-7.959872878,6.3989,"[1, 1, 0, 0, 0]",0,0.11981411028911454,0.5643660511430879,-1.1880829282960095
ep-71310,CCC(OC)C(C)(C)C,0.9460028108380264,8.215931963,-7.680956233,2.3794,"[1, 1, 0, 0, 0]",0,-0.5357217678611356,0.6181116619236707,-0.6614405270248107
ep-71313,COC(C(C)C)C(C)C,0.9880177205962306,8.270354723,-7.700548426,1.9313,"[1, 1, 0, 0, 0]",0,-0.4876978764598061,0.5976540831204002,-0.5412470086214816
ep-71318,CCC(C)C(CC)OC,0.9633585414661908,8.247497164,-7.65782656,2.2553,"[1, 1, 0, 0, 0]",0,-0.567235808452919,0.6227154258820038,-0.5935570436920872
ep-71324,CCOC(CC)C(C)C,0.922820253070028,8.341648539,-7.616465262,3.9984,"[1, 1, 0, 0, 0]",0,-0.5899704395381229,0.6783990300385258,-0.768097178100717
ep-71330,CCCC(OC)C(C)C,0.9665700809716762,8.207224322,-7.655921763,2.7962,"[1, 1, 0, 0, 0]",0,-0.535985525731217,0.6259230932885675,-0.6052486294832272
ep-71464,CCC(CC(C)C)OC,0.8950502809564651,8.1713053,-7.649391032,2.6921,"[1, 1, 0, 0, 0]",0,-0.6211220151712995,0.6446920245389934,-0.7927036051534581
ep-71469,CCCC(CC)OCC,0.9081891763195088,8.268994154,-7.601771117,4.3016,"[1, 1, 0, 0, 0]",0,-0.6094276878732571,0.6859938697396034,-0.8067511782489828
ep-71475,CCCC(CCC)OC,0.974727359243876,8.227360743,-7.67360916,2.5964,"[1, 1, 0, 0, 0]",0,-0.5092023918616192,0.6161768439335008,-0.5871554967642685
ep-71480,CCCCC(CC)OC,0.9657336107646726,8.253483668,-7.680684119,2.1383,"[1, 1, 0, 0, 0]",0,-0.5319131635486906,0.6125954830279932,-0.5979422165090635
ep-71552,CCOC(C)(CC)CC,0.8882268789401881,8.179468714,-7.553606974,3.1131,"[1, 1, 0, 0, 0]",0,-0.7716504413461066,0.6879885805865417,-0.7651697489974806
ep-71554,CCC(CC)OC(C)C,0.9008348613810616,8.423282679,-7.537824374,2.5282,"[1, 1, 0, 0, 0]",0,-0.8317091347552718,0.7023865611805438,-0.7122490616381258
ep-71559,CCCOC(CC)CC,0.9602388373515744,8.408588534,-7.653744853,1.937,"[1, 1, 0, 0, 0]",0,-0.603476575362649,0.6339798282950121,-0.5982709232813593
ep-73321,CCC(CC)C(C)OC,0.8352967430004581,8.239605864,-7.679051436,2.183,"[1, 1, 0, 0, 0]",0,-0.6595799782389575,0.6499591468118083,-0.9625031929318102
ep-736,CCCCOC,1.0516581527516338,8.350084067,-7.765583624,1.6069,"[1, 0, 0, 0, 0]",0,-0.5017670226501391,-0.8375727146813898,-0.49514427385765203
ep-800,CCCOCC,0.9586540503642382,8.512808119,-7.686126395,4.6508,"[1, 0, 0, 0, 0]",0,-0.5757111704107498,-0.7314305435262147,-0.8568488238709765
ep-896,COC(C)OC,0.6448159125503843,7.956335398,-8.000417834,1.8349,"[1, 1, 0, 0, 0]",0,-0.2923617150991994,0.5584822406068511,-1.6797632209036089
ep-91355,CCOC(C)(CC)OC,0.3530181650520649,7.905994345,-7.831707278,1.2254,"[1, 1, 0, 0, 0]",0,-0.9013438539028511,0.693152304310182,-2.344553630498885
ep-91396,COC(C)(C)OC(C)C,1.0821463706647465,8.046949294,-7.814291995,1.3193,"[1, 1, 0, 0, 0]",0,-0.21870069937344258,0.5033582428764691,-0.3097218826293165
ep-91405,CCOC(C)(C)OCC,0.3589919859017851,7.910076052,-7.783815249,1.4173,"[1, 1, 0, 0, 0]",0,-0.968399672204199,0.7118888612252583,-2.303662451536993
ep-91517,COC(C)(OC)C(C)C,0.2227084441282376,8.034704173,-7.805856467,1.583,"[1, 1, 0, 0, 0]",0,-1.0619170017623087,0.7545708866298518,-2.71876328659175
ep-91520,CCCC(C)(OC)OC,1.098039989495721,8.016472548,-7.919600035,1.4605,"[1, 1, 0, 0, 0]",0,-0.011203635426877051,0.4590316823492145,-0.34311894930814124
ep-91575,CCC(OC)(OC)OC,0.8202996752442686,7.985179461,-7.996064013,2.7306,"[1, 1, 0, 0, 0]",0,-0.0809859731711322,0.5231233719717071,-1.2305865846108524
ep-91818,COC(OC)C(C)(C)C,0.7103967281884254,8.184094649,-7.900824183,8.3216,"[1, 1, 0, 0, 0]",0,-0.0635437234800738,0.6739245287035952,-1.7515253819021406
ep-91820,CCOC(OC)C(C)C,0.6978876336102131,8.308722769,-7.883681014,7.5177,"[1, 1, 0, 0, 0]",0,-0.1558083181016514,0.6839091311642299,-1.747347090706062
ep-91826,CCC(C)C(OC)OC,0.6528508477267965,8.141644896,-7.917967352,5.7481,"[1, 1, 0, 0, 0]",0,-0.22671050952935787,0.6492368002369432,-1.799663800175948
ep-91877,CCC(OC)OC(C)C,0.6104188053853994,8.113889288,-7.851843699,5.9149,"[1, 1, 0, 0, 0]",0,-0.37247262168696177,0.6857622132284432,-1.877453267904138
ep-91887,CCCOC(CC)OC,0.5734306666001876,8.214027167,-7.923137515,3.4096,"[1, 1, 0, 0, 0]",0,-0.4258054657345565,0.6472044527682207,-1.9215137347191673
ep-91892,CCOC(CC)OCC,0.5563934221576794,8.193346518,-7.876333941,5.9139,"[1, 1, 0, 0, 0]",0,-0.3874944516202886,0.698397333332257,-2.0524905233612882
ep-91983,COC(CC(C)C)OC,0.6183842302458569,8.032255148,-7.961777674,4.6523,"[1, 1, 0, 0, 0]",0,-0.23759316225327076,0.6207969690984868,-1.865775089083696
ep-91988,CCCCC(OC)OC,0.6962639332015508,8.164230341,-7.932661498,7.1069,"[1, 1, 0, 0, 0]",0,-0.0866086199924672,0.6497435386990686,-1.754468011765234
ep-92275,CCC(C)OC(C)OC,0.6637904686307026,8.067085715,-7.837421668,8.0293,"[1, 1, 0, 0, 0]",0,-0.22848779990226853,0.6979668873110041,-1.8136136390067976
ep-95836,COC(C)CC(C)(C)C,0.8806256424605088,8.1555227,-7.651840056,2.3904,"[1, 1, 0, 0, 0]",0,-0.6464252146709148,0.642976156980227,-0.8192007791189523
ep-96093,CCC(C)CC(C)OC,0.8790397810572084,8.158788065,-7.674153388,2.4035,"[1, 1, 0, 0, 0]",0,-0.6087673702099896,0.6355646355923295,-0.840173897621569
ep-97675,COC(C)CCC(C)C,0.9326657702515216,8.239061636,-7.679867777,2.465,"[1, 1, 0, 0, 0]",0,-0.5473662025477347,0.6252056270050329,-0.7039943752883789
ep-98231,CCCCCC(C)OC,0.8369429795877754,8.22355115,-7.672520705,2.6357,"[1, 1, 0, 0, 0]",0,-0.6439865491025499,0.6561706584138556,-0.9732572941286398
ep-98239,FCCCOCCCF,0.455459392867738,5.43165892,-7.916441441,24.6601,"[1, 0, 0, 0, 0]",0,0.5796800446021153,-0.6724045852500823,-3.103036004822255
